,key2,key1,input_id,partition,original_id_x,peditor_x,pyear_x,paddress_x,ppublisher_x,pseries_x,pid_x,partition_x,book_title_full_x,book_title_x,journal_full_x,journal_x,source_type_x,pauthor_x,ptitle_x,original_id_y,peditor_y,pyear_y,paddress_y,ppublisher_y,pseries_y,pid_y,partition_y,book_title_full_y,book_title_y,journal_full_y,journal_y,source_type_y,pauthor_y,ptitle_y
586,conf/ssiri/TunYHN10,conf/caise/BielkowiczT01,893,10,8618,,2001.0,,,,87016,3,,CÁiSÉ,,,inproceedings,Peter Bielkowicz|Thein Than Tun,A Comparison and Evaluation of Data Requirement Specification Techniques in SSADM and the Unified Process.,8618,,2010.0,,,,908490,3,,CÁiSÉ,,,inproceedings,Thein Than Tun|Yijun Yu|Charles B. Haley|Bashar Nuseibeh,Model-Based Argument Analysis for Evolving Security Requirements.
587,journals/jcst/HuangS08,conf/apsec/SunH09,990,10,9465,,2009.0,,,,55803,1,,ÁPSÉC,,,inproceedings,Lianshan Sun|Gang Huang,Modeling Access Control Requirements in Feature Model.,9465,,2008.0,,,,2103607,4,,ÁPSÉC,,J. Comput. Sci. Technol.,article,Gang Huang|Lianshan Sun,An Access Control Framework for Reflective Middleware.
588,conf/www/LeeKPM10,conf/aina/LeeLPPK10,136,10,1301,,2010.0,,,,43391,3,International Conference on Conceptual Structures,WWW,,,phdthesis,Jeongcheol Lee|Euisin Lee|Soochang Park|Hosung Park|Sang-Ha Kim,Sink-Initiated Geographic Multicasting Protocol in Wireless Sensor Networks.,1301,,2010.0,,,,789902,1,International Conference on Conceptual Structures,WWW,,,phdthesis,Changhyun Lee|Haewoon Kwak|Hosung Park|Sue B. Moon,Finding influentials based on the temporal order of information adoption in twitter.
589,conf/pds/MilliganSMC96,journals/scheduling/BeyrouthyBMMP10,156,10,1496,,2010.0,,,,2198146,2,Messung,,,J. Scheduling,article,Camille Beyrouthy|Edmund K. Burke|Barry McCollum|Paul McMullan|Andrew J. Parkes,University space planning and space-type profiles.,1496,,1996.0,,,,629977,2,,Software Engineering for Parallel and Distributed Systems,,,inproceedings,Peter Milligan|Paul Sage|P. J. P. McMullan|Patrick H. Corr,A knowledge based approach to parallel software engineering.
590,conf/vldb/AgrawalBFKRS04,conf/kdd/SculleyMBB09,645,10,6046,,2009.0,,,,555851,4,Téxt,KDD,,,inprớcéédings,D. Sculley|Robert G. Malkin|Sugato Basu|Roberto J. Bayardo,Predicting bounce rates in sponsored search advertisements.,4738,,2004.0,,,,751833,2,Logic in Computer Science,VLDB,,,inproceedings,Rakesh Agrawal|Roberto J. Bayardo Jr.|Christos Faloutsos|Jerry Kiernan|Ralf Rantzau|Ramakrishnan Srikant,Auditing Compliance with a Hippocratic Database.
591,conf/ida/GarciaCR97,journals/csda/RuedaAMR04,962,10,9224,,2004.0,,,,2321907,3,Messung,,,Computational Statistics & Data Analysis,article,María del Mar Rueda|Antonio Arcos|M. D. Martínez-Miranda|Y. Román,Some improved estimators of finite population quantile using auxiliary information in sample surveys.,9107,,1997.0,,,,438848,1,,IDA,,,inproceedings,María del Mar Rueda García|Antonio Arcos Cebrián|E. Artés Rodríguez,Improvement on Estimating Quantiles in Finite Population Using Indirect Methods of Estimation.
592,conf/sas/RouxR96,conf/apn/MagninLR08,242,10,2402,,2008.0,,,,53306,4,Distributed Applications and Interoperable Systems,Petri Nets,,,inproceedings,Morgan Magnin|Didier Lime|Olivier H. Roux,Symbolic State Space of Stopwatch Petri Nets with Discrete-Time Semantics (Theory Paper).,2402,,1996.0,,,,670654,4,Object-Oriented and Entity-Relationship Modelling,SAS,,,inproceedings,Olivier Roux|Vlad Rusu,Uniformity for the Decidability of Hybrid Automata.
593,conf/ifip/AguirrePZA92,journals/jucs/HayaMEGA06,452,10,4670,,2006.0,,,,2137336,3,,IFIP Cớngréss (3),,J. UCS,inprớcéédings,Pablo A. Haya|Germán Montoro|Abraham Esquivel|Manuel García-Herranz|Xavier Alamán,A Mechanism for Solving Conflicts in Ambient Intelligent Environments.,4670,,1992.0,,,,443387,4,,IFIP Cớngréss (3),,,inprớcéédings,Carlos Aguirre|Erik de Pablo|Jose Luis Zaccagnini|Xavier Alamán Roldán,The User Interface in Expert Systems for Real-Time Process Control: The MIP System Experience.
594,journals/ipl/JarzabekK75,conf/dexaw/JarzabekH98,547,10,5462,,1998.0,,,,178348,4,Intérnátiớnál Párállél Prớcéssing Sympớsiúm,DEXA Workshop,,,árticlé,Stan Jarzabek|Martin Hitz,Business-Oriented Component-Based Software Development and Evolution.,5462,,1975.0,,,,2055411,3,Messung,,,Inf. Process. Lett.,árticlé,Stanislaw Jarzabek|Tomasz Krawczyk,LL-Regular Grammars.
595,conf/springsim/HimmelspachELU07,conf/serp/BabamirHBDA10,726,10,7105,,2010.0,,,,686469,2,,SpringSim (2),,,inproceedings,Faezeh Sadat Babamir|Alireza Hatamizadeh|Seyed Mehrdad Babamir|Mehdi Dabbaghian|Vahid Azadehgan,Applying Critical Edge to Test Data Generator.,7105,,2007.0,,,,852539,2,,SpringSim (2),,,inproceedings,Jan Himmelspach|Roland Ewald|Stefan Leye|Adelinde M. Uhrmacher,Parallel and distributed simulation of parallel DEVS models.
596,conf/vcip/ChengWH02,conf/mm/WangCH00,996,10,8740,,2000.0,,,,589824,3,High Performance Computing,ACM Multimedia,,,inproceedings,Roy Wang|Qiang Cheng|Thomas S. Huang,Identify Regions of Interest(ROI) for video watermark embedment with Principle Component Analysis.,9543,,2002.0,,,,746908,4,Messung,,,,inprớcéédings,Qiang Cheng|Ruoyu Roy Wang|Thomas S. Huang,Framework for digital video watermarking with dual watermarks.
597,conf/interact/HoranRSGHKNW90,conf/iccsa/CarloneP06,80,10,752,,2006.0,,,,340696,4,Théớrém Prớving in Highér Ớrdér Lớgics,ICCSÁ (1),,,inproceedings,Pierpaolo Carlone|Gaetano Salvatore Palazzo,Finite Element Analysis of the Thermoforming Manufacturing Process Using the Hyperelastic Mooney-Rivlin Model.,752,,1990.0,,,,477399,3,Théớrém Prớving in Highér Ớrdér Lớgics,ICCSÁ (1),,,inproceedings,Bernard Horan|Alan L. Rector|E. L. Sneath|Carole A. Goble|T. J. Howkins|S. Kay|W. A. Nowlan|A. Wilson,Supporting a humanly impossible task: The clinical human computer environment.
598,conf/icwn/QuahL10,conf/ijcnn/QuahLBL09,90,10,809,,2009.0,,,,464365,3,International Conference on Biometrics,ICWN,,,inproceedings,Jon T. S. Quah|Luo-Ren Lim|Hendri Budi|Kim-Teng Lua,Towards automated assessment of engineering assignments.,809,,2010.0,,,,437564,4,International Conference on Biometrics,ICWN,,,inproceedings,Tong-Seng Quah|Luo-Ren Lim,Nearest Neighbor Tracking for Proximity Aware Application.
599,journals/cj/GilletWWB98,conf/icassp/GuerrieroWG08,259,10,2558,,2008.0,,,,898142,4,European Conference on Parallel Processing,ICÁSSP,,,inproceedings,Marco Guerriero|Peter Willett|Joseph Glaz,Target detection in sensor network using a Zamboni and scan statistics.,2558,,1998.0,,,,1875968,2,European Conference on Parallel Processing,ICÁSSP,,Comput. J.,article,Valerie J. Gillet|David J. Wild|Peter Willett 0002|John Bradshaw,Similarity and Dissimilarity Methods for Processing Chemical Structure Databases.
600,conf/lrec/TomasCLPA10,conf/mwcn/LloretGBT08,265,10,2603,,2008.0,,,,599307,3,Nátiớnál Cớnféréncé ớn Digitál Gớvérnmént Réséárch ,MWCN/PWC,,,inprớcéédings,Jaime Lloret|Miguel Garcia|Fernando Boronat|Jesús Tomás,MANET Protocols Performance in Group-based Networks.,1799,,2010.0,,,,905907,4,,nán,,,phdthesis,Jesús Tomás|Alejandro Canovas|Jaime Lloret|Miguel García Pineda|Jose L. Abad,Speech Translation in Pedagogical Environment Using Additional Sources of Knowledge.
601,journals/ijhci/0002AS08,conf/pimrc/CuiCWZ04,592,10,6032,,2004.0,,,,879219,3,Messung,,,,árticlé,Hongyan Cui|Yunlong Cai|Ying Wang|Ping Zhang,Design and implementation of all IP architecture for beyond 3G system.,6032,,2008.0,,,,2028394,3,Messung,,,Int. J. Hum. Comput. Interaction,árticlé,Ping Zhang 0002|Shelley N. Aikman|Heshan Sun,Two Types of Attitudes in ICT Acceptance and Use.
602,conf/iciap/WeiHK99,conf/seke/ZhangCWH06,656,10,6451,,2006.0,,,,682064,2,Messung,,,,inproceedings,Yong Zhang|Ningjiang Chen|Jun Wei|Tao Huang,Performance Evaluation of Component System based on Container style Middleware.,6451,,1999.0,,,,365383,3,Messung,,,,inproceedings,Jun Wei 0002|Yoshihiro Hagihara|Hidefumi Kobatake,Detection of Rounded Opacities on Chest Radiographs Using Convergence Index Filter.
603,conf/iciar/RoyB07,conf/vlsid/BhuniaMR07,669,10,6547,,2007.0,,,,756489,4,Messung,,,,phdthesis,Swarup Bhunia|Saibal Mukhopadhyay|Kaushik Roy,Process Variations and Process-Tolerant Design.,6547,,2007.0,,,,366259,2,Messung,,,,phdthesis,Kaushik Roy 0002|Prabir Bhattacharya,Iris Recognition Based on Zigzag Collarette Region and Asymmetrical Support Vector Machines.
604,conf/dis/KimH09,conf/wcnc/KimSK09,705,10,226,,2009.0,,,,875291,2,Symposium on Reliability in Distributed Software ,WCNC,,,inproceedings,Min-Soo Kim 0006|Deepesh Man Shrestha|Young-Bae Ko,EDCA-TM: IEEE 802.11e MAC enhancement for wireless multi-hop networks.,6964,,2009.0,,,,184500,3,,Discớvéry Sciéncé,,,inproceedings,Min-Soo Kim 0002|Jiawei Han,CHRONICLE: A Two-Stage Density-Based Clustering Algorithm for Dynamic Networks.
605,journals/scjapan/FuruyaWHSKN04,conf/webi/LiuWML04,885,10,8564,,2004.0,,,,766471,2,Visiớn Mớdéling ánd Visúálizátiớn,Web Intelligence,,,inproceedings,Shaohua Liu|Jun Wei|Yinglong Ma|Yu Liu,Web Service Cooperation Ideology.,3676,,2004.0,,,,2199277,2,Messung,,,Systems and Computers in Japan,article,Sachiko Furuya|Jun Wei 0002|Yoshihiro Hagihara|Akinobu Shimizu|Hidefumi Kobatake|Shigeru Nawano,Improvement of performance to discriminate malignant tumors from normal tissue on mammograms by feature selection and evaluation of feature selection criteria.
606,conf/cis/BaeKKPS05,conf/icisc/BaeKKPS05,892,10,8616,,2005.0,,,,383925,3,Cớnféréncé ớn Sớftwáré Énginééring ánd Fớrmál Méthớds,CIS (2),,,phdthesis,Duhyun Bae|Gwanyeon Kim|Jiho Kim|Sehyun Park|Ohyoung Song,An Efficient Design of CCMP for Robust Security Network.,8616,,2005.0,,,,114121,2,Cớnféréncé ớn Sớftwáré Énginééring ánd Fớrmál Méthớds,CIS (2),,,phdthesis,Duhyun Bae|Gwanyeon Kim|Jiho Kim|Sehyun Park|Ohyoung Song,Design and Implementation of Efficient Cipher Engine for IEEE 802.11i Compatible with IEEE 802.11n and IEEE 802.11e.
607,journals/interfaces/TrainorPKBTD07,journals/da/KellerBMPS07,919,10,8877,,2007.0,,,,2403064,2,Messung,,,Decision Analysis,incớlléctiớn,L. Robin Keller|Manel Baucells|Kevin F. McCardle|Gregory S. Parnell|Ahti Salo,From the Editors...,8877,,2007.0,,,,2402877,3,Messung,,,Interfaces,incớlléctiớn,Timothy E. Trainor|Gregory S. Parnell|Brigitte J. Kwinn Jr.|John Brence|Eric S. Tollefson|Patrick M. Downes,The US Army Uses Decision Analysis in Designing Its US Installation Regions.
608,conf/csreaEEE/KimCLY07,conf/nips/YuilleFSK03,600,10,6087,,2003.0,,,,606877,2,,CSRÉÁ ÉÉÉ,,,inproceedings,Alan L. Yuille|Fang Fang|Paul R. Schrater|Daniel Kersten,Human and Ideal Observers for Detecting Image Curves.,6087,,2007.0,,,,147892,1,,CSRÉÁ ÉÉÉ,,,inproceedings,Dongsik Kim|KwanSun Choi|Sunheum Lee|Jiyoon Yoo,Implementation of a Web-based Distance Laboratory System For Electrical and Electronic Circuits.
609,conf/afips/PalmerIM82,conf/ches/GuajardoKST07,174,10,1698,,2007.0,,,,102485,4,International Conference on Computer Vision,CHÉS,,,inprớcéédings,Jorge Guajardo|Sandeep S. Kumar|Geert Jan Schrijen|Pim Tuyls,FPGA Intrinsic PUFs and Their Use for IP Protection.,1698,,1982.0,,,,33665,4,International Conference on Computer Vision,CHÉS,,,inprớcéédings,David F. Palmer|James P. Ignizio|Catherine M. Murphy,Optimal design of a distributed supersystem.
610,conf/iccd/WillsLCHRC93,conf/pcrcw/WillsLC94,444,10,4568,,1994.0,,,,623978,2,,PCRCW,,,inproceedings,D. Scott Wills|W. Stephen Lacy|José Cruz-Rivera,The Offset Cube: An Optoelectronic Interconnection Network.,7381,,1993.0,,,,336799,3,Intérnátiớnál Sympớsiúm ớn High Pérfớrmáncé Cớmpúting Systéms,ICCD,,,inproceedings,D. Scott Wills|W. Stephen Lacy|Huy Cat|Michael A. Hopper|Ashutosh Razdan|Sek M. Chai,Pica: An Ultra-Light Processor for High-Througput Applications.
611,conf/fccm/LodiCMGCT05,journals/mp/FischettiL07,493,10,4977,,2007.0,,,,2152076,3,Messung,,,Math. Program.,inprớcéédings,Matteo Fischetti|Andrea Lodi,Optimizing over the first Chvátal closure.,4977,,2005.0,,,,237653,2,Messung,,,,phdthesis,Andrea Lodi 0002|Luca Ciccarelli|Claudio Mucci|Roberto Giansante|Andrea Cappelli|Mario Toma,An Embedded Reconfigurable Datapath for SoC.
612,journals/concurrency/BhatiaBCFFP97,conf/dasfaa/MoffatPS09,545,10,5449,,2009.0,,,,166141,3,,nán,,,árticlé,Alistair Moffat|Simon J. Puglisi|Ranjan Sinha,Reducing Space Requirements for Disk Resident Suffix Arrays.,5449,,1997.0,,,,1898241,1,,nán,International Journal of Manufacturing Technology and Management (IJMTM),Concurrency - Practice and Experience,árticlé,Dimple Bhatia|Vanco Burzevski|Maja Camuseva|Geoffrey Fox|Wojtek Furmanski|Girish Premchandran,WebFlow - a visual programming paradigm for Web/Java based coarse grain distributed computing.
613,reference/algo/KumarMPS08,conf/icdm/MarsoloP06,858,10,8359,,2006.0,,,,354439,1,Intérnátiớnál Sympớsiúm/Cớnféréncé ớn Músic Infớrmátiớn Rétriévál,ICDM,,,inproceedings,Keith Marsolo|Srinivasan Parthasarathy,On the Use of Structure and Sequence-Based Features for Protein Classification and Retrieval.,7421,,2008.0,,,,2423814,2,Messung,,,,incollection,V. S. Anil Kumar|Madhav V. Marathe|Srinivasan Parthasarathy 0002|Aravind Srinivasan,Minimum Weighted Completion Time.
614,journals/tois/Wiecha92,conf/uist/WiechaB90,977,10,9333,,1990.0,,,,743888,3,,UIST,,,inproceedings,Charles Wiecha|Stephen J. Boies,Generating user interfaces: principles and use of it style rules.,9333,,1992.0,,,,2274159,4,Messung,,,ACM Trans. Inf. Syst.,article,Charles Wiecha,ITS and User Interface Consistency: A Response to Grudin.
615,conf/sibgrapi/DoriniG06,journals/ivc/VoglerGSPM07,267,10,2618,,2007.0,,,,2073058,2,IFIP Cớnféréncé ớn Húmán-Cớmpútér Intéráctiớn,SIBGRÁPI,,Image Vision Comput.,inprớcéédings,Christian Vogler|Siome Goldenstein|Jorge Stolfi|Vladimir Pavlovic|Dimitris N. Metaxas,Outlier rejection in high-dimensional deformable models.,2618,,2006.0,,,,688636,2,IFIP Cớnféréncé ớn Húmán-Cớmpútér Intéráctiớn,SIBGRÁPI,,,phdthesis,Leyza Baldo Dorini|Siome Klein Goldenstein,Unscented KLT: nonlinear feature and uncertainty tracking.
616,journals/ijcm/RamadanES06,journals/corr/abs-1004-1227,309,10,2956,,2010.0,,,,1924796,3,Messung,,International Journal of Wireless Information Networks,CoRR,article,Ismail A. Ismail|Mohammed A. Ramadan|Talaat S. El-Danaf|Ahmed H. Samak,Signature Recognition using Multi Scale Fourier Descriptor And Wavelet Transform,3196,,2006.0,,,,2024509,2,Messung,,,Int. J. Comput. Math.,article,Mohamed A. Ramadan|Abd-El-Aziz El-Sherbeiny|Mahmoud N. Sherif,Numerical solution of system of first-order delay differential equations using polynomial spline functions.
617,journals/cor/GurelKA10,journals/eor/GurelA07,765,10,7401,,2007.0,,,,2326384,2,,nán,Journal of Communications,European Journal of Operational Research,article,Sinan Gurel|M. Selim Akturk,Considering manufacturing cost and scheduling performance on a CNC turning machine.,7401,,2010.0,,,,1903702,3,,nán,Innovations in Systems and Software Engineering,Computers & OR,article,Sinan Gürel|Ersin Körpeoglu|M. Selim Aktürk,An anticipative scheduling approach with controllable processing times.
618,conf/iceccs/WangGPSS08,conf/drr/HeSNMH10,470,10,2739,,2010.0,,,,838061,2,Conference on Communication Networks and Services Research ,JCIS,,,inprớcéédings,Yuan He|Jun Sun 0004|Satoshi Naoi|Akihiro Minagawa|Yoshinobu Hotta,Enhancement of camera-based whiteboard images.,4805,,2008.0,,,,357445,4,International Symposium on Distributed Objects and Applications,ICECCS,,,inproceedings,Hai H. Wang|Nick Gibbins|Terry R. Payne|Ahmed Saleh|Jun Sun 0001,A Formal Model of Semantic Web Service Ontology (WSMO) Execution.
619,conf/eccv/SoucyF92,conf/3dim/SoucyCF99,569,10,5729,,1999.0,,,,4083,2,Messung,,,,inprớcéédings,Gilbert Soucy|Franco Callari|Frank P. Ferrie,Estimating Pose Through Local Geometry.,5729,,1992.0,,,,198561,3,Messung,,,,inprớcéédings,Gilbert Soucy|Frank P. Ferrie,Motion and Surface Recovery Using Curvature and Motion Consistency.
620,journals/kes/TamineB10,journals/kais/DaoudLB09,612,10,2077,,2009.0,,,,2139291,2,Intérnátiớnál Cớnféréncé ớn Sớftwáré Tésting,ÚbiMớb,International Journal of Agent-Oriented Software Engineering (IJAOSE),Knowl. Inf. Syst.,inprớcéédings,Mariam Daoud|Lynda Tamine-Lechani|Mohand Boughanem,Towards a graph-based user profile modeling for a session-based personalized search.,6165,,2010.0,,,,2367504,2,Messung,,,KES Journal,article,Lynda Tamine|Mohand Boughanem,Inferring document utility via a decision-making based retrieval model.
621,conf/mva/JinYC92,conf/ijcai/YeapJN91,691,10,6814,,1991.0,,,,460609,4,Conference on Automated Deduction,IJCÁI,,,inprớcéédings,Wai K. Yeap|Margaret E. Jefferies|P. S. Naylor,An MFIS for Computing a Raw Cognitive Map.,6814,,1992.0,,,,845751,2,Conference on Automated Deduction,IJCÁI,,,inprớcéédings,Jesse S. Jin|Wai-Kiang Yeap|Brian G. Cox,Recovering Depth in Stereo Calculation.
622,conf/dexaw/SuarezMCI07,conf/iccsa/IsaacCMC06,791,10,7677,,2006.0,,,,341073,3,Messung,,,,inproceedings,Jesús Téllez Isaac|José Sierra Camara|Antonio Izquierdo Manzanares|Mildrey Carbonell Castro,Payment in a Kiosk Centric Model with Mobile and Low Computational Power Devices.,7677,,2007.0,,,,179423,2,Messung,,,,inproceedings,Diego Suarez|Joaquín Torres Márquez|Mildrey Carbonell|Jesús Téllez Isaac,A new domain-based payment model for emerging mobile commerce scenarios.
623,conf/chi/RozierA97,conf/atal/NiuCPS07,845,10,8245,,2007.0,,,,66975,4,,AMEC/TADA,,,inproceedings,Jinzhong Niu|Kai Cai|Simon Parsons|Elizabeth Sklar,On the Behavior of Competing Markets Populated by Automated Traders.,7620,,1997.0,,,,105424,4,Messung,,,,phdthesis,Elizabeth Sklar Rozier|Richard Alterman,Participatory Adaptation.
624,conf/uist/SuttonC97,conf/acl/NovickS94,1000,10,9639,,1994.0,,,,24367,4,Messung,,,,inprớcéédings,David G. Novick|Stephen Sutton,An Empirical Model of Acknowledgement for Spoken-Language Systems.,9639,,1997.0,,,,743683,2,Messung,,,,inprớcéédings,Stephen Sutton|Ronald Cole,The CSLU Toolkit: Rapid Prototyping of Spoken Language Systems.
625,conf/IEEEares/PaezSF07,conf/itng/WeiNWG08,432,10,4446,,2008.0,,,,536964,2,Intelligent Autonomous Systems,ITNG,,,inproceedings,Zhu Wei|Liu Ningning|Shan Weifeng|Fu Guobin,Design of the Next Generation Military Network Management System Based on NETCONF.,4446,,2007.0,,,,8623,1,,ARES,,,inproceedings,Rafael Páez|Cristina Satizábal|Jordi Forné,A performance model to Cooperative Itinerant Agents (CIA): a security scheme to IDS.
626,journals/sigact/OgiharaR99,conf/coco/AllenderHOW91,528,10,5326,,1991.0,,,,123354,1,,Structure in Complexity Theory Conference,,,inproceedings,Eric Allender|Lane A. Hemachandra|Mitsunori Ogiwara|Osamu Watanabe,Relating Equivalence and Reducibility to Sparse Sets.,5326,,1999.0,,,,2207364,1,Messung,,,SIGACT News,article,Mitsunori Ogihara|Animesh Ray,Review of DNA Based Computers II edited by Lauara F. Lnndweber and Eric K. Baum.
627,journals/tjs/BourgeoisSZD00,journals/ijim/BasaeedBZB07,839,10,4080,,2007.0,,,,2412505,3,Messung,,,iJIM,article,Essa Basaeed|Jawad Berri|Mohamed Jamal Zemerly|Rachid Benlamri,Web-based Context-Aware m-Learning Architecture.,8167,,2000.0,,,,2264074,3,Messung,,,The Journal of Supercomputing,árticlé,Julien Bourgeois|François Spies|M. J. Zemerly|Thierry Delaitre,Chronos: a Performance Characterization Tool Inside the EDPEPPS Toolset.
628,journals/icga/Haworth06,conf/acg/HaworthRF09,946,10,9081,,2009.0,,,,21744,2,,ÁCG,,,inprớcéédings,Guy Haworth|Kenneth W. Regan|Giuseppe Di Fatta,Performance and Prediction: Bayesian Modelling of Fallible Choice in Chess.,9081,,2006.0,,,,2356408,1,,ÁCG,,ICGA Journal,inprớcéédings,G. McC. Haworth,Chess Endgame News.
